timestamps population node_ids
1935.5999999988874 LUT 10
1935.5999999988874 LUT 11
1935.5999999988874 LUT 12
1935.5999999988874 LUT 13
1935.5999999988874 LUT 14
1935.5999999988874 LUT 15
1935.5999999988874 LUT 16
1935.5999999988874 LUT 17
1935.5999999988874 LUT 18
1935.5999999988874 LUT 19
1045.7999999996966 LUT 20
1118.6999999996303 LUT 20
1129.8999999996201 LUT 20
1189.7999999995657 LUT 20
1240.3999999995197 LUT 20
1247.4999999995132 LUT 20
1265.9999999994964 LUT 20
1273.1999999994898 LUT 20
1318.099999999449 LUT 20
1355.399999999415 LUT 20
1446.2999999993324 LUT 20
1478.2999999993033 LUT 20
1483.3999999992986 LUT 20
1492.99999999929 LUT 20
1498.0999999992853 LUT 20
1510.6999999992738 LUT 20
1518.6999999992665 LUT 20
1664.1999999991342 LUT 20
1730.8999999990735 LUT 20
1739.8999999990654 LUT 20
1780.4999999990284 LUT 20
1786.1999999990232 LUT 20
1798.7999999990118 LUT 20
1905.299999998915 LUT 20
1958.4999999988665 LUT 20
1964.0999999988614 LUT 20
1989.799999998838 LUT 20
1045.7999999996966 LUT 21
1118.6999999996303 LUT 21
1129.8999999996201 LUT 21
1189.7999999995657 LUT 21
1240.3999999995197 LUT 21
1247.4999999995132 LUT 21
1265.9999999994964 LUT 21
1273.1999999994898 LUT 21
1318.099999999449 LUT 21
1355.399999999415 LUT 21
1446.2999999993324 LUT 21
1478.2999999993033 LUT 21
1483.3999999992986 LUT 21
1492.99999999929 LUT 21
1498.0999999992853 LUT 21
1510.6999999992738 LUT 21
1518.6999999992665 LUT 21
1664.1999999991342 LUT 21
1730.8999999990735 LUT 21
1739.8999999990654 LUT 21
1780.4999999990284 LUT 21
1786.1999999990232 LUT 21
1798.7999999990118 LUT 21
1905.299999998915 LUT 21
1958.4999999988665 LUT 21
1964.0999999988614 LUT 21
1989.799999998838 LUT 21
1045.7999999996966 LUT 22
1118.6999999996303 LUT 22
1129.8999999996201 LUT 22
1189.7999999995657 LUT 22
1240.3999999995197 LUT 22
1247.4999999995132 LUT 22
1265.9999999994964 LUT 22
1273.1999999994898 LUT 22
1318.099999999449 LUT 22
1355.399999999415 LUT 22
1446.2999999993324 LUT 22
1478.2999999993033 LUT 22
1483.3999999992986 LUT 22
1492.99999999929 LUT 22
1498.0999999992853 LUT 22
1510.6999999992738 LUT 22
1518.6999999992665 LUT 22
1664.1999999991342 LUT 22
1730.8999999990735 LUT 22
1739.8999999990654 LUT 22
1780.4999999990284 LUT 22
1786.1999999990232 LUT 22
1798.7999999990118 LUT 22
1905.299999998915 LUT 22
1958.4999999988665 LUT 22
1964.0999999988614 LUT 22
1989.799999998838 LUT 22
1045.7999999996966 LUT 23
1118.6999999996303 LUT 23
1129.8999999996201 LUT 23
1189.7999999995657 LUT 23
1240.3999999995197 LUT 23
1247.4999999995132 LUT 23
1265.9999999994964 LUT 23
1273.1999999994898 LUT 23
1318.099999999449 LUT 23
1355.399999999415 LUT 23
1446.2999999993324 LUT 23
1478.2999999993033 LUT 23
1483.3999999992986 LUT 23
1492.99999999929 LUT 23
1498.0999999992853 LUT 23
1510.6999999992738 LUT 23
1518.6999999992665 LUT 23
1664.1999999991342 LUT 23
1730.8999999990735 LUT 23
1739.8999999990654 LUT 23
1780.4999999990284 LUT 23
1786.1999999990232 LUT 23
1798.7999999990118 LUT 23
1905.299999998915 LUT 23
1958.4999999988665 LUT 23
1964.0999999988614 LUT 23
1989.799999998838 LUT 23
1045.7999999996966 LUT 24
1118.6999999996303 LUT 24
1129.8999999996201 LUT 24
1189.7999999995657 LUT 24
1240.3999999995197 LUT 24
1247.4999999995132 LUT 24
1265.9999999994964 LUT 24
1273.1999999994898 LUT 24
1318.099999999449 LUT 24
1355.399999999415 LUT 24
1446.2999999993324 LUT 24
1478.2999999993033 LUT 24
1483.3999999992986 LUT 24
1492.99999999929 LUT 24
1498.0999999992853 LUT 24
1510.6999999992738 LUT 24
1518.6999999992665 LUT 24
1664.1999999991342 LUT 24
1730.8999999990735 LUT 24
1739.8999999990654 LUT 24
1780.4999999990284 LUT 24
1786.1999999990232 LUT 24
1798.7999999990118 LUT 24
1905.299999998915 LUT 24
1958.4999999988665 LUT 24
1964.0999999988614 LUT 24
1989.799999998838 LUT 24
1045.7999999996966 LUT 25
1118.6999999996303 LUT 25
1129.8999999996201 LUT 25
1189.7999999995657 LUT 25
1240.3999999995197 LUT 25
1247.4999999995132 LUT 25
1265.9999999994964 LUT 25
1273.1999999994898 LUT 25
1318.099999999449 LUT 25
1355.399999999415 LUT 25
1446.2999999993324 LUT 25
1478.2999999993033 LUT 25
1483.3999999992986 LUT 25
1492.99999999929 LUT 25
1498.0999999992853 LUT 25
1510.6999999992738 LUT 25
1518.6999999992665 LUT 25
1664.1999999991342 LUT 25
1730.8999999990735 LUT 25
1739.8999999990654 LUT 25
1780.4999999990284 LUT 25
1786.1999999990232 LUT 25
1798.7999999990118 LUT 25
1905.299999998915 LUT 25
1958.4999999988665 LUT 25
1964.0999999988614 LUT 25
1989.799999998838 LUT 25
1045.7999999996966 LUT 26
1118.6999999996303 LUT 26
1129.8999999996201 LUT 26
1189.7999999995657 LUT 26
1240.3999999995197 LUT 26
1247.4999999995132 LUT 26
1265.9999999994964 LUT 26
1273.1999999994898 LUT 26
1318.099999999449 LUT 26
1355.399999999415 LUT 26
1446.2999999993324 LUT 26
1478.2999999993033 LUT 26
1483.3999999992986 LUT 26
1492.99999999929 LUT 26
1498.0999999992853 LUT 26
1510.6999999992738 LUT 26
