timestamps population node_ids
15047.334202717328 PAGaff 21
15051.457518167841 PAGaff 21
15129.709141356712 PAGaff 21
15133.46344099044 PAGaff 21
15141.322681188127 PAGaff 21
15224.014712525453 PAGaff 21
15253.448594701505 PAGaff 21
15335.57198995907 PAGaff 21
15694.84639524309 PAGaff 21
15798.413158695412 PAGaff 21
15804.707195359102 PAGaff 21
15805.905907576265 PAGaff 21
15831.645305144728 PAGaff 21
15867.989294254101 PAGaff 21
17022.897360273797 PAGaff 21
17043.730665795953 PAGaff 21
17077.488883144262 PAGaff 21
17245.179933779582 PAGaff 21
17292.83576751679 PAGaff 21
17293.92598867862 PAGaff 21
17406.92751529043 PAGaff 21
17448.022855371622 PAGaff 21
17474.71212338384 PAGaff 21
17496.334764189578 PAGaff 21
17515.603600596354 PAGaff 21
17665.118604586936 PAGaff 21
17666.162437421746 PAGaff 21
17670.4393261525 PAGaff 21
17711.879596743085 PAGaff 21
17714.969103856674 PAGaff 21
17778.278575415723 PAGaff 21
17829.027511269484 PAGaff 21
17927.137571880095 PAGaff 21
17976.25381804877 PAGaff 21
22067.24799793966 PAGaff 21
22196.13195861336 PAGaff 21
22526.1508198226 PAGaff 21
22853.592045646375 PAGaff 21
22861.873950606532 PAGaff 21
22922.502232528048 PAGaff 21
22966.94060100993 PAGaff 21
22985.678810734185 PAGaff 21
27006.358225883374 PAGaff 21
27081.4769116426 PAGaff 21
27131.41533486715 PAGaff 21
27274.33339948729 PAGaff 21
27323.44540162544 PAGaff 21
27465.61099673261 PAGaff 21
27494.05465677365 PAGaff 21
27505.349313245148 PAGaff 21
27589.07345423819 PAGaff 21
27625.572079201993 PAGaff 21
27677.99053589506 PAGaff 21
27771.349632028167 PAGaff 21
27907.61343138782 PAGaff 21
29053.89665678841 PAGaff 21
29106.410627979873 PAGaff 21
29118.37801015493 PAGaff 21
29134.49614920654 PAGaff 21
29164.19872232804 PAGaff 21
29370.947774636566 PAGaff 21
29380.039869355478 PAGaff 21
29404.292956043777 PAGaff 21
29557.60564250091 PAGaff 21
29589.143248030403 PAGaff 21
29595.209633221755 PAGaff 21
29625.097724341107 PAGaff 21
29672.27572356682 PAGaff 21
29672.754908565425 PAGaff 21
29718.42566356827 PAGaff 21
29827.21804715505 PAGaff 21
29965.27923083391 PAGaff 21
41029.688267359794 PAGaff 21
41169.83927667393 PAGaff 21
41205.18244606103 PAGaff 21
41220.59013731212 PAGaff 21
41393.979924629864 PAGaff 21
41415.03613242689 PAGaff 21
41436.565975892045 PAGaff 21
41537.82430008061 PAGaff 21
41561.15548216727 PAGaff 21
41825.524340436656 PAGaff 21
41826.74878690477 PAGaff 21
41868.17274036496 PAGaff 21
41876.56969542228 PAGaff 21
41894.73232771678 PAGaff 21
43136.239406754095 PAGaff 21
43271.06580955086 PAGaff 21
43326.78946936833 PAGaff 21
43337.70639380934 PAGaff 21
43453.20924101094 PAGaff 21
43495.45937721982 PAGaff 21
43604.684367479764 PAGaff 21
43677.169600880385 PAGaff 21
43721.71030954213 PAGaff 21
43847.01000330938 PAGaff 21
43895.601053974235 PAGaff 21
43905.29562913593 PAGaff 21
43933.642989426626 PAGaff 21
43947.36241049013 PAGaff 21
43974.52353781808 PAGaff 21
47015.963136976774 PAGaff 21
47045.36155146817 PAGaff 21
47128.981316809164 PAGaff 21
47153.258174861585 PAGaff 21
47232.899832968265 PAGaff 21
47448.30573846976 PAGaff 21
47632.740377003516 PAGaff 21
47660.43357896975 PAGaff 21
47690.564163826195 PAGaff 21
47761.29424971226 PAGaff 21
